datetime,european_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,precipitation,snowfall,cloud_cover,wind_speed_10m,wind_gusts_10m,weather_code,hour,day_of_week,month,smog_risk
2022-03-30 00:00:00,64,24.6,23.1,5.4,84,0.0,0.0,16,4.0,15.8,0,0,2,3,0
2022-03-30 01:00:00,63,26.0,17.6,4.4,87,0.0,0.0,61,4.2,18.0,2,1,2,3,0
2022-03-30 02:00:00,62,26.0,16.5,3.9,86,0.0,0.0,70,8.0,18.4,2,2,2,3,0
2022-03-30 03:00:00,62,25.2,16.1,5.1,84,0.0,0.0,66,4.8,24.5,2,3,2,3,0
2022-03-30 04:00:00,61,31.2,17.2,4.7,85,0.0,0.0,100,4.8,19.4,3,4,2,3,0
2022-03-30 05:00:00,60,25.1,16.8,4.6,87,0.0,0.0,100,5.6,18.4,3,5,2,3,0
2022-03-30 06:00:00,59,27.1,17.0,4.8,88,0.0,0.0,100,5.4,21.2,3,6,2,3,0
2022-03-30 07:00:00,56,30.4,19.8,5.2,87,0.0,0.0,100,4.6,20.9,3,7,2,3,0
2022-03-30 08:00:00,54,39.2,20.6,7.5,81,0.0,0.0,100,5.0,20.5,3,8,2,3,0
2022-03-30 09:00:00,51,38.0,22.2,10.6,68,0.0,0.0,100,2.6,18.0,3,9,2,3,0
2022-03-30 10:00:00,50,38.5,20.4,12.3,60,0.0,0.0,100,2.7,16.6,3,10,2,3,0
2022-03-30 11:00:00,48,41.8,18.5,13.5,56,0.0,0.0,100,4.7,20.5,3,11,2,3,0
2022-03-30 12:00:00,46,42.9,17.8,14.9,48,0.0,0.0,100,11.9,38.9,3,12,2,3,0
2022-03-30 13:00:00,44,42.0,19.0,14.3,49,0.0,0.0,100,12.4,36.7,3,13,2,3,0
2022-03-30 14:00:00,42,43.4,18.5,14.2,50,0.1,0.0,100,14.2,36.7,51,14,2,3,0
2022-03-30 15:00:00,41,45.6,21.0,14.0,48,0.0,0.0,100,13.4,40.3,3,15,2,3,0
2022-03-30 16:00:00,40,43.2,18.6,12.8,52,0.0,0.0,100,12.7,40.0,3,16,2,3,0
2022-03-30 17:00:00,40,39.4,18.6,12.5,55,0.0,0.0,100,12.1,38.9,3,17,2,3,0
2022-03-30 18:00:00,39,35.0,18.2,11.7,61,0.0,0.0,100,10.4,38.2,3,18,2,3,0
2022-03-30 19:00:00,39,26.1,17.5,10.3,69,0.0,0.0,100,9.0,38.2,3,19,2,3,0
2022-03-30 20:00:00,38,20.5,15.1,9.2,77,0.2,0.0,100,6.6,37.1,51,20,2,3,0
2022-03-30 21:00:00,38,21.4,13.6,8.8,83,4.6,0.0,100,7.6,34.6,63,21,2,3,0
2022-03-30 22:00:00,37,17.6,12.1,8.7,87,0.3,0.0,100,5.8,34.2,51,22,2,3,0
2022-03-30 23:00:00,36,12.4,7.9,8.7,88,0.3,0.0,100,4.9,29.5,51,23,2,3,0
2022-03-31 00:00:00,35,7.4,5.8,8.8,88,0.1,0.0,100,4.9,31.3,51,0,3,3,0
2022-03-31 01:00:00,34,12.7,7.8,8.4,89,0.4,0.0,100,5.0,31.0,51,1,3,3,0
2022-03-31 02:00:00,33,9.3,5.9,9.3,89,0.3,0.0,100,5.1,26.3,51,2,3,3,0
2022-03-31 03:00:00,33,8.1,5.9,10.1,90,0.4,0.0,100,7.2,25.6,51,3,3,3,0
2022-03-31 04:00:00,31,8.1,3.7,10.2,84,0.2,0.0,100,8.7,33.8,51,4,3,3,0
2022-03-31 05:00:00,32,9.8,5.2,9.8,79,0.0,0.0,100,7.1,36.7,3,5,3,3,0
2022-03-31 06:00:00,32,9.8,4.8,9.2,82,0.1,0.0,100,6.2,34.6,51,6,3,3,0
2022-03-31 07:00:00,32,13.1,6.3,9.0,84,0.3,0.0,100,7.2,38.2,51,7,3,3,0
2022-03-31 08:00:00,31,11.2,6.6,10.5,82,0.2,0.0,100,7.1,41.4,51,8,3,3,0
2022-03-31 09:00:00,30,6.2,6.2,11.7,76,0.2,0.0,100,9.2,41.0,51,9,3,3,0
2022-03-31 10:00:00,30,6.6,4.4,11.5,81,0.8,0.0,100,12.7,54.0,53,10,3,3,0
2022-03-31 11:00:00,29,7.7,4.9,12.7,74,0.6,0.0,100,12.6,55.8,53,11,3,3,0
2022-03-31 12:00:00,30,9.4,6.1,12.8,81,3.0,0.0,100,12.2,57.6,63,12,3,3,0
2022-03-31 13:00:00,30,10.1,6.1,11.6,81,2.3,0.0,100,14.5,57.2,61,13,3,3,0
2022-03-31 14:00:00,30,13.9,8.4,13.1,77,1.0,0.0,100,13.2,55.8,55,14,3,3,0
2022-03-31 15:00:00,31,13.8,8.1,12.5,80,1.8,0.0,100,15.1,59.0,61,15,3,3,0
2022-03-31 16:00:00,31,9.6,6.4,11.4,83,1.4,0.0,100,10.9,52.6,61,16,3,3,0
2022-03-31 17:00:00,31,4.8,4.2,10.6,84,0.9,0.0,100,10.1,37.1,53,17,3,3,0
2022-03-31 18:00:00,31,9.3,6.5,10.5,85,0.4,0.0,100,8.1,33.8,51,18,3,3,0
2022-03-31 19:00:00,31,8.5,7.4,9.9,86,0.3,0.0,100,3.8,33.1,51,19,3,3,0
2022-03-31 20:00:00,31,9.2,9.5,9.5,87,0.2,0.0,100,4.7,27.0,51,20,3,3,0
2022-03-31 21:00:00,30,11.6,9.0,8.2,88,0.0,0.0,100,4.3,29.5,3,21,3,3,0
2022-03-31 22:00:00,30,12.0,10.8,9.6,87,0.1,0.0,100,5.5,27.7,51,22,3,3,0
2022-03-31 23:00:00,30,11.3,10.3,9.9,88,0.1,0.0,100,6.1,31.0,51,23,3,3,0
2022-04-01 00:00:00,30,12.2,9.8,9.7,89,0.1,0.0,100,5.1,31.7,51,0,4,4,0
2022-04-01 01:00:00,27,14.4,8.0,10.0,88,0.1,0.0,100,4.9,32.0,51,1,4,4,0
2022-04-01 02:00:00,29,15.1,9.5,9.6,86,0.1,0.0,100,8.4,32.8,51,2,4,4,0
2022-04-01 03:00:00,30,11.7,8.0,9.9,87,0.1,0.0,100,6.5,31.7,51,3,4,4,0
2022-04-01 04:00:00,30,11.9,7.6,9.8,90,1.6,0.0,99,4.3,34.6,61,4,4,4,0
2022-04-01 05:00:00,31,6.9,5.4,9.5,88,1.1,0.0,100,5.9,29.2,55,5,4,4,0
2022-04-01 06:00:00,30,8.3,4.8,9.3,88,0.3,0.0,100,6.4,29.2,51,6,4,4,0
2022-04-01 07:00:00,30,7.7,6.1,9.2,89,0.2,0.0,99,7.3,25.2,51,7,4,4,0
2022-04-01 08:00:00,28,8.2,7.4,10.3,84,0.1,0.0,94,9.4,29.2,51,8,4,4,0
2022-04-01 09:00:00,28,7.5,6.6,11.4,76,0.0,0.0,82,8.7,31.3,3,9,4,4,0
2022-04-01 10:00:00,29,8.0,5.7,12.7,69,0.0,0.0,96,12.2,39.2,3,10,4,4,0
2022-04-01 11:00:00,29,7.3,5.8,13.3,63,0.0,0.0,76,12.8,37.1,2,11,4,4,0
2022-04-01 12:00:00,29,9.1,7.1,14.0,64,0.1,0.0,99,13.1,41.4,51,12,4,4,0
2022-04-01 13:00:00,30,6.4,4.7,14.0,57,0.0,0.0,100,14.0,42.8,3,13,4,4,0
2022-04-01 14:00:00,31,6.7,5.1,14.0,58,0.2,0.0,94,13.3,40.3,51,14,4,4,0
2022-04-01 15:00:00,30,7.9,6.2,13.2,62,0.0,0.0,100,10.6,41.4,3,15,4,4,0
2022-04-01 16:00:00,29,8.5,6.3,12.3,68,0.3,0.0,99,7.7,37.8,51,16,4,4,0
2022-04-01 17:00:00,29,9.1,6.8,11.3,72,0.0,0.0,99,7.9,26.6,3,17,4,4,0
2022-04-01 18:00:00,29,11.2,8.2,11.2,71,0.0,0.0,100,8.5,30.2,3,18,4,4,0
2022-04-01 19:00:00,28,11.5,8.5,9.9,78,0.0,0.0,95,4.9,28.4,3,19,4,4,0
2022-04-01 20:00:00,27,8.0,7.8,9.2,77,0.0,0.0,100,3.4,21.6,3,20,4,4,0
2022-04-01 21:00:00,26,11.5,11.7,8.3,85,0.0,0.0,100,2.2,15.5,3,21,4,4,0
2022-04-01 22:00:00,28,15.5,14.8,7.9,84,0.0,0.0,100,1.9,13.0,3,22,4,4,0
2022-04-01 23:00:00,28,14.1,14.4,7.4,85,0.0,0.0,100,3.8,14.0,3,23,4,4,0
2022-04-02 00:00:00,28,9.7,8.7,6.8,90,0.4,0.0,100,3.3,14.4,51,0,5,4,0
2022-04-02 01:00:00,28,8.1,7.5,7.0,87,0.2,0.0,100,2.2,15.8,51,1,5,4,0
2022-04-02 02:00:00,26,5.7,5.6,7.6,88,0.0,0.0,100,5.7,17.6,3,2,5,4,0
2022-04-02 03:00:00,27,5.5,4.7,7.8,86,0.0,0.0,100,3.5,25.6,3,3,5,4,0
2022-04-02 04:00:00,27,5.3,4.6,7.5,90,0.0,0.0,99,3.6,19.4,3,4,5,4,0
2022-04-02 05:00:00,28,4.8,4.3,5.5,91,0.0,0.0,100,5.9,23.0,3,5,5,4,0
2022-04-02 06:00:00,29,4.8,4.2,6.5,89,0.1,0.0,100,5.1,22.0,51,6,5,4,0
2022-04-02 07:00:00,29,6.3,6.0,6.8,88,0.0,0.0,100,5.9,23.8,3,7,5,4,0
2022-04-02 08:00:00,28,9.5,8.9,7.5,85,0.1,0.0,100,6.0,23.8,51,8,5,4,0
2022-04-02 09:00:00,28,8.7,8.3,8.6,76,0.1,0.0,100,9.9,29.9,51,9,5,4,0
2022-04-02 10:00:00,29,6.5,6.0,8.4,73,0.1,0.0,100,11.2,35.6,51,10,5,4,0
2022-04-02 11:00:00,30,6.7,5.7,8.8,71,0.0,0.0,77,12.3,46.4,2,11,5,4,0
2022-04-02 12:00:00,32,6.2,3.9,9.3,68,0.2,0.0,50,13.3,50.4,51,12,5,4,0
2022-04-02 13:00:00,32,5.3,4.0,9.6,60,0.1,0.0,49,13.5,48.2,51,13,5,4,0
2022-04-02 14:00:00,33,6.7,5.7,8.1,66,0.1,0.0,94,13.7,46.4,51,14,5,4,0
2022-04-02 15:00:00,35,7.4,6.7,9.3,46,0.1,0.0,76,15.1,46.4,51,15,5,4,0
2022-04-02 16:00:00,34,8.7,6.5,7.7,51,0.1,0.0,100,16.1,47.2,51,16,5,4,0
2022-04-02 17:00:00,34,9.2,7.0,7.6,60,0.1,0.0,91,10.7,43.9,51,17,5,4,0
2022-04-02 18:00:00,34,9.3,6.6,7.4,56,0.0,0.0,74,8.9,31.0,2,18,5,4,0
2022-04-02 19:00:00,33,10.2,8.7,5.4,75,0.0,0.0,100,4.8,24.5,3,19,5,4,0
2022-04-02 20:00:00,31,10.7,9.1,4.0,76,0.0,0.0,100,4.0,15.5,3,20,5,4,0
2022-04-02 21:00:00,28,12.8,11.2,3.8,77,0.0,0.0,100,3.8,12.6,3,21,5,4,0
2022-04-02 22:00:00,29,15.2,12.7,3.5,82,0.2,0.07,100,3.1,11.9,71,22,5,4,0
2022-04-02 23:00:00,29,10.2,13.6,3.3,89,0.5,0.35,100,2.2,9.4,73,23,5,4,0
2022-04-03 00:00:00,28,9.4,11.2,2.8,88,0.1,0.07,100,2.9,9.7,71,0,6,4,0
2022-04-03 01:00:00,28,10.1,10.1,2.3,91,0.1,0.07,100,2.5,9.7,71,1,6,4,0
2022-04-03 02:00:00,28,8.4,8.1,2.6,85,0.0,0.0,100,2.6,14.8,3,2,6,4,0
2022-04-03 03:00:00,25,6.7,7.9,2.4,88,0.4,0.28,100,5.1,16.2,73,3,6,4,0
2022-04-03 04:00:00,24,7.4,8.1,1.7,95,0.5,0.35,100,5.9,16.6,73,4,6,4,0
2022-04-03 05:00:00,23,7.7,7.4,1.5,96,0.1,0.07,100,7.2,19.8,71,5,6,4,0
2022-04-03 06:00:00,22,6.4,5.8,1.3,97,0.1,0.07,100,7.2,20.5,71,6,6,4,0
2022-04-03 07:00:00,21,7.6,7.0,1.6,95,0.1,0.07,100,6.8,19.4,71,7,6,4,0
2022-04-03 08:00:00,20,8.2,10.8,1.9,88,0.3,0.21,100,10.5,28.8,73,8,6,4,0
2022-04-03 09:00:00,20,11.9,10.3,1.6,83,0.2,0.14,100,11.2,31.7,71,9,6,4,0
2022-04-03 10:00:00,22,9.7,9.7,1.9,76,0.0,0.0,100,9.7,31.0,3,10,6,4,0
2022-04-03 11:00:00,25,10.1,10.1,2.4,72,0.0,0.0,100,10.0,28.4,3,11,6,4,0
2022-04-03 12:00:00,26,12.2,10.1,3.4,68,0.0,0.0,99,10.2,29.5,3,12,6,4,0
2022-04-03 13:00:00,27,14.8,12.9,4.2,64,0.0,0.0,79,10.7,31.0,2,13,6,4,0
2022-04-03 14:00:00,28,16.8,12.3,3.8,63,0.0,0.0,84,10.2,32.8,3,14,6,4,0
2022-04-03 15:00:00,28,17.7,14.3,4.3,60,0.0,0.0,86,9.3,30.6,3,15,6,4,0
2022-04-03 16:00:00,29,17.9,16.0,5.1,57,0.0,0.0,78,10.0,29.9,2,16,6,4,0
2022-04-03 17:00:00,29,20.3,16.8,5.0,55,0.0,0.0,75,9.9,30.2,2,17,6,4,0
2022-04-03 18:00:00,28,21.3,16.7,4.2,56,0.0,0.0,73,9.4,28.8,2,18,6,4,0
2022-04-03 19:00:00,27,22.1,17.0,2.8,63,0.0,0.0,7,6.0,27.0,0,19,6,4,0
2022-04-03 20:00:00,25,23.7,17.1,1.6,70,0.0,0.0,20,4.1,18.4,1,20,6,4,0
2022-04-03 21:00:00,23,26.4,18.8,0.6,77,0.0,0.0,26,5.4,14.8,1,21,6,4,0
2022-04-03 22:00:00,24,25.9,20.6,0.9,66,0.0,0.0,2,3.1,14.8,0,22,6,4,0
2022-04-03 23:00:00,24,26.1,20.9,-0.9,80,0.0,0.0,0,1.5,9.0,0,23,6,4,0
2022-04-04 00:00:00,25,25.1,21.8,-1.4,80,0.0,0.0,0,1.5,5.8,0,0,0,4,0
2022-04-04 01:00:00,26,23.1,20.2,-1.9,81,0.0,0.0,2,2.8,7.6,0,1,0,4,0
2022-04-04 02:00:00,27,23.9,20.0,-3.7,85,0.0,0.0,11,6.5,11.5,0,2,0,4,0
2022-04-04 03:00:00,28,21.6,18.1,-1.8,82,0.0,0.0,20,5.2,13.0,1,3,0,4,0
2022-04-04 04:00:00,29,20.2,17.9,-1.6,82,0.0,0.0,17,3.9,12.6,0,4,0,4,0
2022-04-04 05:00:00,29,19.0,16.4,-1.5,82,0.0,0.0,92,3.9,11.9,3,5,0,4,0
2022-04-04 06:00:00,30,19.5,16.8,-1.4,82,0.0,0.0,98,4.2,13.0,3,6,0,4,0
2022-04-04 07:00:00,31,23.4,19.6,-1.0,80,0.0,0.0,100,5.5,14.8,3,7,0,4,0
2022-04-04 08:00:00,32,24.5,20.9,1.4,73,0.0,0.0,100,5.4,16.9,3,8,0,4,0
2022-04-04 09:00:00,33,24.4,18.7,3.8,64,0.0,0.0,100,4.7,15.8,3,9,0,4,0
2022-04-04 10:00:00,34,25.7,17.6,5.9,60,0.0,0.0,100,3.3,14.0,3,10,0,4,0
2022-04-04 11:00:00,34,21.8,16.9,7.6,54,0.1,0.0,100,4.7,17.3,51,11,0,4,0
2022-04-04 12:00:00,35,19.3,14.7,8.5,49,0.2,0.0,100,8.0,24.5,51,12,0,4,0
2022-04-04 13:00:00,35,17.2,13.3,9.4,44,0.3,0.07,100,8.8,27.0,71,13,0,4,0
2022-04-04 14:00:00,35,16.4,12.9,9.0,44,0.0,0.0,100,7.2,27.0,3,14,0,4,0
2022-04-04 15:00:00,35,14.4,11.4,9.5,42,0.1,0.0,96,8.2,24.1,51,15,0,4,0
2022-04-04 16:00:00,35,13.7,9.9,9.7,41,0.0,0.0,80,6.1,24.1,3,16,0,4,0
2022-04-04 17:00:00,36,12.6,8.9,9.7,41,0.1,0.0,100,6.7,20.2,51,17,0,4,0
2022-04-04 18:00:00,35,13.1,10.7,9.0,45,0.0,0.0,95,5.4,19.1,3,18,0,4,0
2022-04-04 19:00:00,34,16.0,12.9,8.4,46,0.0,0.0,15,3.3,14.8,0,19,0,4,0
2022-04-04 20:00:00,33,18.7,17.0,4.8,69,0.0,0.0,0,5.8,12.6,0,20,0,4,0
2022-04-04 21:00:00,33,23.8,18.1,3.9,66,0.0,0.0,0,5.1,15.5,0,21,0,4,0
2022-04-04 22:00:00,33,23.1,21.2,2.8,70,0.0,0.0,0,4.2,14.8,0,22,0,4,0
2022-04-04 23:00:00,33,25.2,19.0,1.4,76,0.0,0.0,0,5.0,14.0,0,23,0,4,0
2022-04-05 00:00:00,33,27.3,23.1,0.3,83,0.0,0.0,0,5.4,14.4,0,0,1,4,0
2022-04-05 01:00:00,33,25.8,20.0,-0.4,85,0.0,0.0,0,5.6,14.0,0,1,1,4,0
2022-04-05 02:00:00,33,28.0,19.0,-0.3,84,0.0,0.0,0,5.4,15.8,0,2,1,4,0
2022-04-05 03:00:00,33,26.7,16.9,-0.1,84,0.0,0.0,0,6.1,15.1,0,3,1,4,0
2022-04-05 04:00:00,33,25.0,19.4,-0.4,86,0.0,0.0,0,5.4,15.1,0,4,1,4,0
2022-04-05 05:00:00,33,22.8,16.7,-0.7,87,0.0,0.0,0,5.1,14.0,0,5,1,4,0
2022-04-05 06:00:00,33,23.2,19.6,-0.9,87,0.0,0.0,0,4.3,13.3,0,6,1,4,0
2022-04-05 07:00:00,33,27.6,25.7,-0.5,87,0.0,0.0,0,4.6,12.6,0,7,1,4,0
2022-04-05 08:00:00,34,25.8,23.9,3.8,82,0.0,0.0,0,3.1,12.2,0,8,1,4,0
2022-04-05 09:00:00,34,18.3,15.5,6.9,64,0.0,0.0,0,2.9,11.5,0,9,1,4,0
2022-04-05 10:00:00,34,21.5,14.2,8.7,54,0.0,0.0,0,3.0,13.3,0,10,1,4,0
2022-04-05 11:00:00,34,18.3,11.3,10.4,47,0.0,0.0,0,5.5,18.7,0,11,1,4,0
2022-04-05 12:00:00,33,16.6,11.4,11.7,44,0.0,0.0,0,5.4,20.2,0,12,1,4,0
2022-04-05 13:00:00,36,15.7,9.7,13.0,42,0.0,0.0,0,4.7,19.4,0,13,1,4,0
2022-04-05 14:00:00,38,12.6,9.2,14.0,38,0.0,0.0,0,4.7,18.4,0,14,1,4,0
2022-04-05 15:00:00,38,11.2,8.4,14.9,36,0.0,0.0,0,5.5,18.7,0,15,1,4,0
2022-04-05 16:00:00,38,9.6,8.0,15.0,33,0.0,0.0,0,4.7,18.7,0,16,1,4,0
2022-04-05 17:00:00,38,9.5,7.2,14.8,33,0.0,0.0,0,2.9,15.8,0,17,1,4,0
2022-04-05 18:00:00,39,10.0,7.7,13.9,52,0.0,0.0,0,1.5,10.8,0,18,1,4,0
2022-04-05 19:00:00,37,12.3,9.8,13.7,35,0.0,0.0,0,4.0,10.1,0,19,1,4,0
2022-04-05 20:00:00,34,17.7,18.2,12.4,37,0.0,0.0,0,3.6,9.4,0,20,1,4,0
2022-04-05 21:00:00,31,18.1,16.9,6.4,68,0.0,0.0,0,5.2,12.6,0,21,1,4,0
2022-04-05 22:00:00,31,20.1,18.6,5.4,70,0.0,0.0,0,2.8,11.2,0,22,1,4,0
2022-04-05 23:00:00,31,21.6,20.0,4.2,77,0.0,0.0,0,3.1,11.5,0,23,1,4,0
2022-04-06 00:00:00,31,19.7,18.6,3.5,82,0.0,0.0,0,4.6,14.0,0,0,2,4,0
2022-04-06 01:00:00,30,18.8,17.5,2.9,84,0.0,0.0,0,5.1,15.8,0,1,2,4,0
2022-04-06 02:00:00,30,17.4,15.9,3.0,78,0.0,0.0,0,5.1,15.8,0,2,2,4,0
2022-04-06 03:00:00,30,15.7,14.4,3.5,76,0.0,0.0,0,4.8,15.5,0,3,2,4,0
2022-04-06 04:00:00,30,13.2,12.1,2.6,79,0.0,0.0,0,5.4,16.6,0,4,2,4,0
2022-04-06 05:00:00,29,10.7,9.9,1.8,82,0.0,0.0,0,5.4,16.9,0,5,2,4,0
2022-04-06 06:00:00,29,9.4,8.2,1.3,84,0.0,0.0,0,5.6,16.9,0,6,2,4,0
2022-04-06 07:00:00,28,9.5,9.2,1.8,83,0.0,0.0,0,7.1,19.4,0,7,2,4,0
2022-04-06 08:00:00,26,15.5,13.9,6.9,73,0.0,0.0,0,8.2,20.9,0,8,2,4,0
2022-04-06 09:00:00,30,17.8,12.7,12.0,61,0.0,0.0,0,4.0,20.5,0,9,2,4,0
2022-04-06 10:00:00,36,15.6,8.5,14.8,42,0.0,0.0,0,2.4,14.8,0,10,2,4,0
2022-04-06 11:00:00,36,11.2,8.7,16.6,34,0.0,0.0,0,3.3,14.4,0,11,2,4,0
2022-04-06 12:00:00,39,8.4,7.3,17.7,31,0.0,0.0,0,6.6,20.9,0,12,2,4,0
2022-04-06 13:00:00,39,7.3,6.0,18.0,31,0.0,0.0,0,8.7,26.6,0,13,2,4,0
2022-04-06 14:00:00,39,6.7,4.1,19.1,27,0.0,0.0,0,9.1,27.7,0,14,2,4,0
2022-04-06 15:00:00,39,5.5,4.3,19.1,27,0.0,0.0,3,9.5,27.7,0,15,2,4,0
2022-04-06 16:00:00,39,6.0,3.6,18.4,31,0.0,0.0,100,10.1,28.4,3,16,2,4,0
2022-04-06 17:00:00,40,6.3,3.5,17.3,36,0.0,0.0,100,9.5,28.8,3,17,2,4,0
2022-04-06 18:00:00,38,7.8,4.9,15.4,49,0.0,0.0,100,5.0,26.3,3,18,2,4,0
2022-04-06 19:00:00,36,10.1,6.5,13.9,46,0.0,0.0,100,5.2,18.7,3,19,2,4,0
2022-04-06 20:00:00,38,11.7,10.1,13.3,44,0.0,0.0,100,4.0,15.8,3,20,2,4,0
2022-04-06 21:00:00,34,11.5,10.9,12.3,46,0.0,0.0,100,3.1,14.8,3,21,2,4,0
2022-04-06 22:00:00,32,14.7,12.8,9.2,68,1.2,0.0,100,5.2,20.5,55,22,2,4,0
2022-04-06 23:00:00,32,11.2,10.6,8.8,71,0.3,0.0,100,4.3,19.4,51,23,2,4,0
2022-04-07 00:00:00,32,12.7,11.1,7.5,80,0.1,0.0,100,5.6,24.5,51,0,3,4,0
2022-04-07 01:00:00,32,12.3,10.2,7.2,82,0.1,0.0,100,4.6,24.5,51,1,3,4,0
2022-04-07 02:00:00,34,13.4,10.4,8.5,65,1.0,0.0,100,3.3,20.9,55,2,3,4,0
2022-04-07 03:00:00,33,14.0,11.4,7.3,84,0.5,0.0,100,3.6,18.4,53,3,3,4,0
2022-04-07 04:00:00,34,13.5,12.2,6.5,86,0.1,0.0,100,3.3,16.6,51,4,3,4,0
2022-04-07 05:00:00,32,13.8,12.6,6.8,89,0.1,0.0,100,3.6,16.9,51,5,3,4,0
2022-04-07 06:00:00,30,16.0,13.0,6.3,92,0.1,0.0,100,3.6,15.8,51,6,3,4,0
2022-04-07 07:00:00,28,19.7,13.4,6.5,93,0.0,0.0,99,1.5,13.7,3,7,3,4,0
2022-04-07 08:00:00,27,18.1,15.3,7.2,87,0.0,0.0,100,5.4,14.8,3,8,3,4,0
2022-04-07 09:00:00,29,17.7,14.9,7.6,85,0.0,0.0,100,5.7,16.9,3,9,3,4,0
2022-04-07 10:00:00,30,18.2,14.7,8.1,85,0.2,0.0,100,3.5,17.3,51,10,3,4,0
2022-04-07 11:00:00,30,16.1,11.4,9.8,78,0.2,0.0,100,4.6,17.3,51,11,3,4,0
2022-04-07 12:00:00,32,13.8,9.5,10.8,74,0.1,0.0,100,8.2,24.8,51,12,3,4,0
2022-04-07 13:00:00,31,14.1,9.5,11.2,70,0.0,0.0,100,8.3,24.8,3,13,3,4,0
2022-04-07 14:00:00,33,13.0,8.4,10.3,82,0.0,0.0,80,2.2,26.6,3,14,3,4,0
2022-04-07 15:00:00,35,9.6,7.9,12.3,76,0.0,0.0,37,9.7,30.6,1,15,3,4,0
2022-04-07 16:00:00,35,9.3,7.8,12.8,69,0.0,0.0,97,8.9,31.3,3,16,3,4,0
2022-04-07 17:00:00,34,9.5,7.3,12.9,64,0.0,0.0,95,11.1,31.3,3,17,3,4,0
2022-04-07 18:00:00,34,9.7,7.5,12.3,67,0.0,0.0,55,6.6,30.6,2,18,3,4,0
2022-04-07 19:00:00,32,8.8,8.4,10.8,76,0.0,0.0,4,4.4,19.4,0,19,3,4,0
2022-04-07 20:00:00,33,9.0,8.5,8.9,78,0.0,0.0,5,5.0,20.5,0,20,3,4,0
2022-04-07 21:00:00,30,11.6,10.5,7.6,81,0.0,0.0,54,5.4,20.2,2,21,3,4,0
2022-04-07 22:00:00,28,18.6,13.0,7.0,83,0.0,0.0,25,6.2,22.0,1,22,3,4,0
2022-04-07 23:00:00,27,14.7,11.6,6.5,86,0.0,0.0,83,6.7,22.3,3,23,3,4,0
2022-04-08 00:00:00,26,12.8,11.2,6.2,89,0.0,0.0,84,6.6,23.8,3,0,4,4,0
2022-04-08 01:00:00,25,12.0,11.0,6.1,89,0.0,0.0,81,6.7,23.8,3,1,4,4,0
2022-04-08 02:00:00,31,10.3,9.4,4.8,91,0.0,0.0,42,6.1,24.5,1,2,4,4,0
2022-04-08 03:00:00,27,11.0,9.1,5.7,89,0.0,0.0,66,5.0,23.0,2,3,4,4,0
2022-04-08 04:00:00,27,12.5,10.0,5.3,90,0.0,0.0,98,7.8,21.6,3,4,4,4,0
2022-04-08 05:00:00,25,13.2,10.5,5.5,90,0.0,0.0,97,5.1,22.7,3,5,4,4,0
2022-04-08 06:00:00,26,13.2,10.2,5.3,92,0.0,0.0,99,7.5,19.4,3,6,4,4,0
2022-04-08 07:00:00,26,16.5,11.7,7.1,87,0.0,0.0,100,5.8,21.2,3,7,4,4,0
2022-04-08 08:00:00,27,17.5,12.9,9.3,81,0.0,0.0,100,5.8,17.3,3,8,4,4,0
2022-04-08 09:00:00,30,14.4,11.4,11.0,76,0.0,0.0,98,4.0,14.8,3,9,4,4,0
2022-04-08 10:00:00,31,12.2,8.9,12.7,70,0.0,0.0,42,6.1,22.0,1,10,4,4,0
2022-04-08 11:00:00,32,10.4,7.8,14.4,63,0.0,0.0,65,7.5,24.1,2,11,4,4,0
2022-04-08 12:00:00,35,9.8,7.5,15.6,58,0.0,0.0,58,9.7,28.8,2,12,4,4,0
2022-04-08 13:00:00,35,9.3,7.4,16.3,56,0.0,0.0,48,10.9,31.3,1,13,4,4,0
2022-04-08 14:00:00,35,8.7,7.4,16.8,53,0.0,0.0,49,12.3,31.3,1,14,4,4,0
2022-04-08 15:00:00,34,8.5,7.3,16.7,54,0.0,0.0,71,12.0,36.4,2,15,4,4,0
2022-04-08 16:00:00,34,7.6,7.2,16.3,57,0.0,0.0,71,10.0,34.6,2,16,4,4,0
2022-04-08 17:00:00,33,7.3,6.7,15.5,60,0.0,0.0,69,9.8,29.9,2,17,4,4,0
2022-04-08 18:00:00,32,8.4,7.1,14.2,64,0.0,0.0,87,8.0,29.9,3,18,4,4,0
2022-04-08 19:00:00,32,11.1,8.1,12.6,74,0.0,0.0,28,4.1,26.6,1,19,4,4,0
2022-04-08 20:00:00,32,9.7,8.7,10.3,78,0.0,0.0,56,7.3,30.6,2,20,4,4,0
2022-04-08 21:00:00,32,10.0,8.2,9.6,77,0.0,0.0,73,6.8,32.0,2,21,4,4,0
2022-04-08 22:00:00,31,9.2,8.2,8.5,80,0.0,0.0,77,8.4,33.8,2,22,4,4,0
2022-04-08 23:00:00,30,9.1,8.1,10.0,77,0.0,0.0,100,8.0,37.1,3,23,4,4,0
2022-04-09 00:00:00,30,9.2,7.5,10.9,77,0.0,0.0,100,6.7,38.2,3,0,5,4,0
2022-04-09 01:00:00,30,12.2,7.9,11.0,80,0.0,0.0,100,7.1,34.2,3,1,5,4,0
2022-04-09 02:00:00,30,10.4,6.5,11.4,80,0.0,0.0,100,7.9,33.5,3,2,5,4,0
